Deployment.Location.ID,Species,Species_Label,Week_Label,Week_Start,Bear_Detections,Effort,log_effort,mean_ndvi,mean_ndvi_scaled,elevation,elevation_scaled,canopy,canopy_scaled,dist_trail,prox_trail,prox_trail_scaled,rec_week,rec_week_scaled,season,trail_status
BLT32,Ursus arctos,Grizzly bear,2023-W29,2023-07-19,0,7,1.945910149,0.3012,-0.20719648,2195,1.356461814,0,-0.809920389,418.0561481,0.433392153,-1.882437391,0,-0.66018326,after,NA
BLT35,Ursus arctos,Grizzly bear,2023-W29,2023-07-19,0,7,1.945910149,0.2131,-0.509528059,1683,0.234074499,0,-0.809920389,118.039547,0.78971821,-0.262848604,0,-0.66018326,after,NA
BLT37,Ursus arctos,Grizzly bear,2023-W29,2023-07-19,0,7,1.945910149,0.1181,-0.835538274,1900,0.709773811,0,-0.809920389,55.2384562,0.895407003,0.217532725,0,-0.66018326,after,NA
BLT08,Ursus arctos,Grizzly bear,2023-W29,2023-07-19,0,7,1.945910149,0.7731,1.412216367,1073,-1.103144763,77.53,1.221773605,259.0303361,0.595674637,-1.144823942,0,-0.66018326,after,NA
BLT24,Ursus arctos,Grizzly bear,2023-W29,2023-07-19,0,7,1.945910149,0.1875,-0.597379232,2063,1.067096335,0,-0.809920389,566.6766482,0.321951844,-2.388960758,0,-0.66018326,after,NA
BLT28,Ursus arctos,Grizzly bear,2023-W29,2023-07-19,0,7,1.945910149,0.7746,1.417363897,1960,0.841303574,78.52,1.247716814,0,1,0.692933393,0,-0.66018326,after,closed
BLT38,Ursus arctos,Grizzly bear,2023-W29,2023-07-19,0,7,1.945910149,0.2961,-0.224698081,2083,1.110939589,0,-0.809920389,147.6060204,0.744373733,-0.468950303,0,-0.66018326,after,NA
BLT40,Ursus arctos,Grizzly bear,2023-W29,2023-07-19,0,7,1.945910149,0.4273,0.225539184,2090,1.126284728,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT02,Ursus arctos,Grizzly bear,2023-W29,2023-07-19,0,7,1.945910149,0.8373,1.632530639,974,-1.320168872,90.05,1.54986349,337.1061606,0.50955763,-1.536246729,0,-0.66018326,after,NA
BLT44,Ursus arctos,Grizzly bear,2023-W29,2023-07-19,0,7,1.945910149,0.1592,-0.69449596,2431,1.873812217,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT20,Ursus arctos,Grizzly bear,2023-W29,2023-07-19,0,7,1.945910149,0.6159,0.872755253,1651,0.163925292,0,-0.809920389,0,1,0.692933393,28.57142857,0.491928861,after,closed
BLT01,Ursus arctos,Grizzly bear,2023-W29,2023-07-19,0,7,1.945910149,0.7696,1.400205464,842,-1.609534352,90.97,1.573972331,0,1,0.692933393,14514.28571,2.599712032,after,open
BLT16,Ursus arctos,Grizzly bear,2023-W29,2023-07-19,0,7,1.945910149,0.7755,1.420452415,1138,-0.960654185,23.78,-0.186759249,176.4664684,0.702624312,-0.658711598,0,-0.66018326,after,closed
BLT21,Ursus arctos,Grizzly bear,2023-W29,2023-07-19,0,7,1.945910149,0.2665,-0.326276001,1647,0.155156641,0,-0.809920389,0,1,0.692933393,14.28571429,0.267449919,after,closed
BLT23,Ursus arctos,Grizzly bear,2023-W29,2023-07-19,0,7,1.945910149,0.1038,-0.88461139,1875,0.654969743,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT25,Ursus arctos,Grizzly bear,2023-W29,2023-07-19,0,7,1.945910149,0.6201,0.887168336,1663,0.190231245,49.92,0.49824631,0,1,0.692933393,14.28571429,0.267449919,after,closed
BLT26,Ursus arctos,Grizzly bear,2023-W29,2023-07-19,0,7,1.945910149,0.5193,0.54125434,1762,0.407255355,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT30,Ursus arctos,Grizzly bear,2023-W29,2023-07-19,0,7,1.945910149,0.7673,1.392312585,1826,0.547553769,23.83,-0.185448986,429.5494173,0.423543593,-1.927201495,0,-0.66018326,after,NA
BLT31,Ursus arctos,Grizzly bear,2023-W29,2023-07-19,0,7,1.945910149,0.6555,1.008650038,1650,0.16173313,87.46,1.48199186,0,1,0.692933393,42.85714286,0.6260022,after,closed
BLT33,Ursus arctos,Grizzly bear,2023-W29,2023-07-19,0,7,1.945910149,0.5326,0.58689577,1664,0.192423408,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT36,Ursus arctos,Grizzly bear,2023-W29,2023-07-19,0,7,1.945910149,0.174,-0.643707,1730,0.337106148,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT43,Ursus arctos,Grizzly bear,2023-W29,2023-07-19,0,7,1.945910149,0.3763,0.050523174,2174,1.310426397,0,-0.809920389,191.9369272,0.681217354,-0.756011439,0,-0.66018326,after,NA
BLT45,Ursus arctos,Grizzly bear,2023-W29,2023-07-19,0,7,1.945910149,0.112,-0.856471561,2415,1.838737614,0,-0.809920389,667.4781368,0.263169683,-2.656140012,0,-0.66018326,after,NA
BLT04,Ursus arctos,Grizzly bear,2023-W29,2023-07-19,0,7,1.945910149,0.7994,1.502469721,969,-1.331129686,95.18,1.684296486,0,1,0.692933393,12628.57143,2.55237266,after,open
BLT34,Ursus arctos,Grizzly bear,2023-W29,2023-07-19,0,7,1.945910149,0.66,1.024092627,1661,0.18584692,0,-0.809920389,0,1,0.692933393,28.57142857,0.491928861,after,closed
BLT14,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.7328,1.273919402,1115,-1.011073928,38.37,0.195575529,26.7583801,0.947890054,0.456080986,14.28571429,0.267449919,after,NA
BLT27,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.4572,0.32814661,1648,0.157348804,0,-0.809920389,104.358897,0.811624249,-0.163280317,0,-0.66018326,after,NA
BLT42,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.5183,0.537822653,2208,1.38495993,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT18,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.3643,0.009342936,1828,0.551938095,0,-0.809920389,284.8342121,0.565712984,-1.281006956,0,-0.66018326,after,NA
BLT05,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.8185,1.568014933,1072,-1.105336925,90.05,1.54986349,216.3632622,0.648737882,-0.90363856,0,-0.66018326,after,NA
BLT22,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,-0.3,-2.270326389,1661,0.18584692,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT09,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.6957,1.146603834,1082,-1.083415298,89.18,1.527064912,168.2628298,0.714247556,-0.605881121,0,-0.66018326,after,NA
BLT17,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.5576,0.672687932,1286,-0.636214102,23.83,-0.185448986,0,1,0.692933393,42.85714286,0.6260022,after,closed
BLT29,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.5217,0.549490387,2098,1.14382203,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT10,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.3067,-0.188322205,994,-1.276325618,12.56,-0.480782293,0,1,0.692933393,157.1428571,1.062299152,after,open
BLT03,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.7983,1.498694866,916,-1.44731431,97.74,1.751381958,0,1,0.692933393,8728.571429,2.426737132,after,open
BLT07,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.1926,-0.579877631,987,-1.291670757,88.64,1.51291407,0,1,0.692933393,7357.142857,2.368598036,after,open
BLT06,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.7149,1.212492214,990,-1.285094269,23.83,-0.185448986,223.5797458,0.639441915,-0.945890996,0,-0.66018326,after,NA
BLT12,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.7187,1.225532623,1070,-1.109721251,26.12,-0.125438935,68.86518512,0.871333598,0.10811323,0,-0.66018326,after,NA
BLT19,Ursus americanus,Black bear,2023-W30,2023-07-26,1,7,1.945910149,0.7651,1.384762875,1579,0.006089576,87.46,1.48199186,0,1,0.692933393,57.14285714,0.721920167,after,closed
BLT32,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.3012,-0.20719648,2195,1.356461814,0,-0.809920389,418.0561481,0.433392153,-1.882437391,0,-0.66018326,after,NA
BLT35,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.2131,-0.509528059,1683,0.234074499,0,-0.809920389,118.039547,0.78971821,-0.262848604,0,-0.66018326,after,NA
BLT37,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.1181,-0.835538274,1900,0.709773811,0,-0.809920389,55.2384562,0.895407003,0.217532725,0,-0.66018326,after,NA
BLT08,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.7731,1.412216367,1073,-1.103144763,77.53,1.221773605,259.0303361,0.595674637,-1.144823942,0,-0.66018326,after,NA
BLT24,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.1875,-0.597379232,2063,1.067096335,0,-0.809920389,566.6766482,0.321951844,-2.388960758,0,-0.66018326,after,NA
BLT28,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.7746,1.417363897,1960,0.841303574,78.52,1.247716814,0,1,0.692933393,0,-0.66018326,after,closed
BLT38,Ursus americanus,Black bear,2023-W30,2023-07-26,0,6,1.791759469,0.2961,-0.224698081,2083,1.110939589,0,-0.809920389,147.6060204,0.744373733,-0.468950303,0,-0.66018326,after,NA
BLT40,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.4273,0.225539184,2090,1.126284728,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT02,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.8373,1.632530639,974,-1.320168872,90.05,1.54986349,337.1061606,0.50955763,-1.536246729,0,-0.66018326,after,NA
BLT44,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.1592,-0.69449596,2431,1.873812217,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT20,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.6159,0.872755253,1651,0.163925292,0,-0.809920389,0,1,0.692933393,28.57142857,0.491928861,after,closed
BLT01,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.7696,1.400205464,842,-1.609534352,90.97,1.573972331,0,1,0.692933393,14271.42857,2.593972347,after,open
BLT16,Ursus americanus,Black bear,2023-W30,2023-07-26,1,7,1.945910149,0.7755,1.420452415,1138,-0.960654185,23.78,-0.186759249,176.4664684,0.702624312,-0.658711598,14.28571429,0.267449919,after,closed
BLT21,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.2665,-0.326276001,1647,0.155156641,0,-0.809920389,0,1,0.692933393,42.85714286,0.6260022,after,closed
BLT23,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.1038,-0.88461139,1875,0.654969743,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT25,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.6201,0.887168336,1663,0.190231245,49.92,0.49824631,0,1,0.692933393,0,-0.66018326,after,closed
BLT26,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.5193,0.54125434,1762,0.407255355,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT30,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.7673,1.392312585,1826,0.547553769,23.83,-0.185448986,429.5494173,0.423543593,-1.927201495,0,-0.66018326,after,NA
BLT31,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.6555,1.008650038,1650,0.16173313,87.46,1.48199186,0,1,0.692933393,0,-0.66018326,after,closed
BLT33,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.5326,0.58689577,1664,0.192423408,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT36,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.174,-0.643707,1730,0.337106148,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT43,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.3763,0.050523174,2174,1.310426397,0,-0.809920389,191.9369272,0.681217354,-0.756011439,0,-0.66018326,after,NA
BLT45,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.112,-0.856471561,2415,1.838737614,0,-0.809920389,667.4781368,0.263169683,-2.656140012,0,-0.66018326,after,NA
BLT04,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.7994,1.502469721,969,-1.331129686,95.18,1.684296486,0,1,0.692933393,12271.42857,2.542614418,after,open
BLT34,Ursus americanus,Black bear,2023-W30,2023-07-26,0,7,1.945910149,0.66,1.024092627,1661,0.18584692,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT14,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.7328,1.273919402,1115,-1.011073928,38.37,0.195575529,26.7583801,0.947890054,0.456080986,14.28571429,0.267449919,after,NA
BLT27,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.4572,0.32814661,1648,0.157348804,0,-0.809920389,104.358897,0.811624249,-0.163280317,0,-0.66018326,after,NA
BLT42,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.5183,0.537822653,2208,1.38495993,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT18,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.3643,0.009342936,1828,0.551938095,0,-0.809920389,284.8342121,0.565712984,-1.281006956,0,-0.66018326,after,NA
BLT05,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.8185,1.568014933,1072,-1.105336925,90.05,1.54986349,216.3632622,0.648737882,-0.90363856,0,-0.66018326,after,NA
BLT22,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,-0.3,-2.270326389,1661,0.18584692,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT09,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.6957,1.146603834,1082,-1.083415298,89.18,1.527064912,168.2628298,0.714247556,-0.605881121,0,-0.66018326,after,NA
BLT17,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.5576,0.672687932,1286,-0.636214102,23.83,-0.185448986,0,1,0.692933393,42.85714286,0.6260022,after,closed
BLT29,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.5217,0.549490387,2098,1.14382203,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT10,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.3067,-0.188322205,994,-1.276325618,12.56,-0.480782293,0,1,0.692933393,157.1428571,1.062299152,after,open
BLT03,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.7983,1.498694866,916,-1.44731431,97.74,1.751381958,0,1,0.692933393,8728.571429,2.426737132,after,open
BLT07,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.1926,-0.579877631,987,-1.291670757,88.64,1.51291407,0,1,0.692933393,7357.142857,2.368598036,after,open
BLT06,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.7149,1.212492214,990,-1.285094269,23.83,-0.185448986,223.5797458,0.639441915,-0.945890996,0,-0.66018326,after,NA
BLT12,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.7187,1.225532623,1070,-1.109721251,26.12,-0.125438935,68.86518512,0.871333598,0.10811323,0,-0.66018326,after,NA
BLT19,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.7651,1.384762875,1579,0.006089576,87.46,1.48199186,0,1,0.692933393,57.14285714,0.721920167,after,closed
BLT32,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.3012,-0.20719648,2195,1.356461814,0,-0.809920389,418.0561481,0.433392153,-1.882437391,0,-0.66018326,after,NA
BLT35,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.2131,-0.509528059,1683,0.234074499,0,-0.809920389,118.039547,0.78971821,-0.262848604,0,-0.66018326,after,NA
BLT37,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.1181,-0.835538274,1900,0.709773811,0,-0.809920389,55.2384562,0.895407003,0.217532725,0,-0.66018326,after,NA
BLT08,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.7731,1.412216367,1073,-1.103144763,77.53,1.221773605,259.0303361,0.595674637,-1.144823942,0,-0.66018326,after,NA
BLT24,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.1875,-0.597379232,2063,1.067096335,0,-0.809920389,566.6766482,0.321951844,-2.388960758,0,-0.66018326,after,NA
BLT28,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.7746,1.417363897,1960,0.841303574,78.52,1.247716814,0,1,0.692933393,0,-0.66018326,after,closed
BLT38,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,6,1.791759469,0.2961,-0.224698081,2083,1.110939589,0,-0.809920389,147.6060204,0.744373733,-0.468950303,0,-0.66018326,after,NA
BLT40,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.4273,0.225539184,2090,1.126284728,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT02,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.8373,1.632530639,974,-1.320168872,90.05,1.54986349,337.1061606,0.50955763,-1.536246729,0,-0.66018326,after,NA
BLT44,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.1592,-0.69449596,2431,1.873812217,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT20,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.6159,0.872755253,1651,0.163925292,0,-0.809920389,0,1,0.692933393,28.57142857,0.491928861,after,closed
BLT01,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.7696,1.400205464,842,-1.609534352,90.97,1.573972331,0,1,0.692933393,14271.42857,2.593972347,after,open
BLT16,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.7755,1.420452415,1138,-0.960654185,23.78,-0.186759249,176.4664684,0.702624312,-0.658711598,14.28571429,0.267449919,after,closed
BLT21,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.2665,-0.326276001,1647,0.155156641,0,-0.809920389,0,1,0.692933393,42.85714286,0.6260022,after,closed
BLT23,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.1038,-0.88461139,1875,0.654969743,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT25,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.6201,0.887168336,1663,0.190231245,49.92,0.49824631,0,1,0.692933393,0,-0.66018326,after,closed
BLT26,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.5193,0.54125434,1762,0.407255355,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT30,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.7673,1.392312585,1826,0.547553769,23.83,-0.185448986,429.5494173,0.423543593,-1.927201495,0,-0.66018326,after,NA
BLT31,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.6555,1.008650038,1650,0.16173313,87.46,1.48199186,0,1,0.692933393,0,-0.66018326,after,closed
BLT33,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.5326,0.58689577,1664,0.192423408,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT36,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.174,-0.643707,1730,0.337106148,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT43,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.3763,0.050523174,2174,1.310426397,0,-0.809920389,191.9369272,0.681217354,-0.756011439,0,-0.66018326,after,NA
BLT45,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.112,-0.856471561,2415,1.838737614,0,-0.809920389,667.4781368,0.263169683,-2.656140012,0,-0.66018326,after,NA
BLT04,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.7994,1.502469721,969,-1.331129686,95.18,1.684296486,0,1,0.692933393,12271.42857,2.542614418,after,open
BLT34,Ursus arctos,Grizzly bear,2023-W30,2023-07-26,0,7,1.945910149,0.66,1.024092627,1661,0.18584692,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT14,Ursus americanus,Black bear,2023-W31,2023-08-02,0,7,1.945910149,0.7328,1.273919402,1115,-1.011073928,38.37,0.195575529,26.7583801,0.947890054,0.456080986,0,-0.66018326,after,NA
BLT27,Ursus americanus,Black bear,2023-W31,2023-08-02,0,7,1.945910149,0.4572,0.32814661,1648,0.157348804,0,-0.809920389,104.358897,0.811624249,-0.163280317,0,-0.66018326,after,NA
BLT42,Ursus americanus,Black bear,2023-W31,2023-08-02,0,7,1.945910149,0.5183,0.537822653,2208,1.38495993,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT18,Ursus americanus,Black bear,2023-W31,2023-08-02,0,7,1.945910149,0.3643,0.009342936,1828,0.551938095,0,-0.809920389,284.8342121,0.565712984,-1.281006956,0,-0.66018326,after,NA
BLT05,Ursus americanus,Black bear,2023-W31,2023-08-02,0,7,1.945910149,0.8185,1.568014933,1072,-1.105336925,90.05,1.54986349,216.3632622,0.648737882,-0.90363856,0,-0.66018326,after,NA
BLT22,Ursus americanus,Black bear,2023-W31,2023-08-02,0,7,1.945910149,-0.3,-2.270326389,1661,0.18584692,0,-0.809920389,0,1,0.692933393,42.85714286,0.6260022,after,closed
BLT09,Ursus americanus,Black bear,2023-W31,2023-08-02,0,7,1.945910149,0.6957,1.146603834,1082,-1.083415298,89.18,1.527064912,168.2628298,0.714247556,-0.605881121,0,-0.66018326,after,NA
BLT17,Ursus americanus,Black bear,2023-W31,2023-08-02,1,7,1.945910149,0.5576,0.672687932,1286,-0.636214102,23.83,-0.185448986,0,1,0.692933393,14.28571429,0.267449919,after,closed
BLT29,Ursus americanus,Black bear,2023-W31,2023-08-02,0,7,1.945910149,0.5217,0.549490387,2098,1.14382203,0,-0.809920389,0,1,0.692933393,0,-0.66018326,after,closed
BLT10,Ursus americanus,Black bear,2023-W31,2023-08-02,1,7,1.945910149,0.3067,-0.188322205,994,-1.276325618,12.56,-0.480782293,0,1,0.692933393,214.2857143,1.167232413,after,open
BLT03,Ursus americanus,Black bear,2023-W31,2023-08-02,0,7,1.945910149,0.7983,1.498694866,916,-1.44731431,97.74,1.751381958,0,1,0.692933393,11128.57143,2.509362349,after,open
BLT07,Ursus americanus,Black bear,2023-W31,2023-08-02,0,7,1.945910149,0.1926,-0.579877631,987,-1.291670757,88.64,1.51291407,0,1,0.692933393,8714.285714,2.426179986,after,open
BLT06,Ursus americanus,Black bear,2023-W31,2023-08-02,0,7,1.945910149,0.7149,1.212492214,990,-1.285094269,23.83,-0.185448986,223.5797458,0.639441915,-0.945890996,0,-0.66018326,after,NA
BLT12,Ursus americanus,Black bear,2023-W31,2023-08-02,0,7,1.945910149,0.7187,1.225532623,1070,-1.109721251,26.12,-0.125438935,68.86518512,0.871333598,0.10811323,0,-0.66018326,after,NA
